UserID,RecommendationRank,CourseID,CourseName,CourseCategory,CourseType,CourseLevel,CourseRating,Score
U02819,1,CR00027,Neural Networks,Machine Learning,Free,Advanced,1.81,8.724
U02819,2,CR00028,Deep Learning,Machine Learning,Paid,Advanced,3.89,8.556000000000001
U02819,3,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,5.916
U02819,4,CR00010,3D Modeling,Design,Free,Advanced,4.45,5.78
U02819,5,CR00030,Reinforcement Learning,Machine Learning,Free,Intermediate,1.73,5.692
U02820,1,CR00003,C++ for Beginners,Programming,Free,Beginner,3.85,9.54
U02820,2,CR00004,Advanced Python,Programming,Free,Beginner,2.88,9.152
U02820,3,CR00001,Python Basics,Programming,Paid,Beginner,4.74,8.896
U02820,4,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,5.976
U02820,5,CR00002,Java Programming,Programming,Free,Intermediate,2.43,5.972
U02821,1,CR00039,Project Planning,Project Management,Paid,Advanced,1.23,7.492
U02821,2,CR00037,Scrum Essentials,Project Management,Free,Intermediate,3.45,6.38
U02821,3,CR00010,3D Modeling,Design,Free,Advanced,4.45,5.78
U02821,4,CR00014,Sales Mastery,Business,Free,Advanced,3.15,5.26
U02821,5,CR00019,Content Marketing,Marketing,Free,Advanced,2.98,5.192
U02822,1,CR00030,Reinforcement Learning,Machine Learning,Free,Intermediate,1.73,8.692
U02822,2,CR00016,Digital Marketing,Marketing,Free,Intermediate,4.72,5.888
U02822,3,CR00059,Affiliate Marketing,Digital Marketing,Free,Intermediate,4.66,5.864
U02822,4,CR00027,Neural Networks,Machine Learning,Free,Advanced,1.81,5.724
U02822,5,CR00020,Email Marketing,Marketing,Free,Intermediate,4.11,5.644
U02823,1,CR00031,Network Security,Cybersecurity,Free,Intermediate,1.91,8.764
U02823,2,CR00034,Data Encryption,Cybersecurity,Paid,Intermediate,1.35,7.54
U02823,3,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,6.976
U02823,4,CR00032,Ethical Hacking,Cybersecurity,Free,Advanced,2.38,5.952
U02823,5,CR00026,Intro to Machine Learning,Machine Learning,Free,Intermediate,4.73,5.892
U02824,1,CR00014,Sales Mastery,Business,Free,Advanced,3.15,6.26
U02824,2,CR00026,Intro to Machine Learning,Machine Learning,Free,Intermediate,4.73,5.892
U02824,3,CR00016,Digital Marketing,Marketing,Free,Intermediate,4.72,5.888
U02824,4,CR00059,Affiliate Marketing,Digital Marketing,Free,Intermediate,4.66,5.864
U02824,5,CR00013,Finance for Startups,Business,Free,Advanced,2.0,5.8
U02825,1,CR00013,Finance for Startups,Business,Free,Advanced,2.0,8.8
U02825,2,CR00012,Business Strategy,Business,Paid,Advanced,3.64,8.456
U02825,3,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,5.916
U02825,4,CR00010,3D Modeling,Design,Free,Advanced,4.45,5.78
U02825,5,CR00019,Content Marketing,Marketing,Free,Advanced,2.98,5.192
U02826,1,CR00026,Intro to Machine Learning,Machine Learning,Free,Intermediate,4.73,6.892
U02826,2,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,5.976
U02826,3,CR00036,Agile Project Management,Project Management,Free,Beginner,4.68,5.872
U02826,4,CR00009,Web Design Fundamentals,Design,Free,Beginner,4.51,5.804
U02826,5,CR00058,Social Media Strategy,Digital Marketing,Free,Beginner,4.44,5.776
U02827,1,CR00030,Reinforcement Learning,Machine Learning,Free,Intermediate,1.73,8.692
U02827,2,CR00016,Digital Marketing,Marketing,Free,Intermediate,4.72,5.888
U02827,3,CR00059,Affiliate Marketing,Digital Marketing,Free,Intermediate,4.66,5.864
U02827,4,CR00027,Neural Networks,Machine Learning,Free,Advanced,1.81,5.724
U02827,5,CR00020,Email Marketing,Marketing,Free,Intermediate,4.11,5.644
U02828,1,CR00048,AI Ethics,Artificial Intelligence,Free,Beginner,3.64,6.4559999999999995
U02828,2,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,5.916
U02828,3,CR00010,3D Modeling,Design,Free,Advanced,4.45,5.78
U02828,4,CR00014,Sales Mastery,Business,Free,Advanced,3.15,5.26
U02828,5,CR00049,Deep Learning,Artificial Intelligence,Paid,Intermediate,3.11,5.244
U02829,1,CR00049,Deep Learning,Artificial Intelligence,Paid,Intermediate,3.11,8.244
U02829,2,CR00048,AI Ethics,Artificial Intelligence,Free,Beginner,3.64,6.4559999999999995
U02829,3,CR00026,Intro to Machine Learning,Machine Learning,Free,Intermediate,4.73,5.892
U02829,4,CR00016,Digital Marketing,Marketing,Free,Intermediate,4.72,5.888
U02829,5,CR00059,Affiliate Marketing,Digital Marketing,Free,Intermediate,4.66,5.864
U02830,1,CR00055,Full-Stack Web Development,Web Development,Paid,Advanced,4.74,8.896
U02830,2,CR00051,HTML & CSS,Web Development,Paid,Advanced,1.3,7.52
U02830,3,CR00054,Backend Development with Node.js,Web Development,Free,Beginner,3.32,6.327999999999999
U02830,4,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,5.916
U02830,5,CR00052,JavaScript Mastery,Web Development,Free,Beginner,2.2,5.88
U02831,1,CR00007,UI/UX Design,Design,Free,Advanced,2.61,9.044
U02831,2,CR00008,Photoshop Mastery,Design,Free,Advanced,1.52,8.608
U02831,3,CR00006,Graphic Design Basics,Design,Paid,Advanced,2.72,8.088000000000001
U02831,4,CR00009,Web Design Fundamentals,Design,Free,Beginner,4.51,6.804
U02831,5,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,5.916
U02832,1,CR00006,Graphic Design Basics,Design,Paid,Advanced,2.72,8.088000000000001
U02832,2,CR00009,Web Design Fundamentals,Design,Free,Beginner,4.51,6.804
U02832,3,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,5.916
U02832,4,CR00014,Sales Mastery,Business,Free,Advanced,3.15,5.26
U02832,5,CR00019,Content Marketing,Marketing,Free,Advanced,2.98,5.192
U02833,1,CR00003,C++ for Beginners,Programming,Free,Beginner,3.85,9.54
U02833,2,CR00001,Python Basics,Programming,Paid,Beginner,4.74,8.896
U02833,3,CR00005,Full Stack Development,Programming,Free,Beginner,1.28,8.512
U02833,4,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,5.976
U02833,5,CR00002,Java Programming,Programming,Free,Intermediate,2.43,5.972
U02834,1,CR00025,Statistical Analysis,Data Science,Paid,Beginner,3.74,8.496
U02834,2,CR00021,Data Analysis with Python,Data Science,Free,Intermediate,3.6,6.4399999999999995
U02834,3,CR00023,Machine Learning Fundamentals,Data Science,Free,Intermediate,3.02,6.208
U02834,4,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,5.976
U02834,5,CR00036,Agile Project Management,Project Management,Free,Beginner,4.68,5.872
U02835,1,CR00022,Data Visualization,Data Science,Free,Beginner,3.65,6.46
U02835,2,CR00021,Data Analysis with Python,Data Science,Free,Intermediate,3.6,6.4399999999999995
U02835,3,CR00023,Machine Learning Fundamentals,Data Science,Free,Intermediate,3.02,6.208
U02835,4,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,5.916
U02835,5,CR00010,3D Modeling,Design,Free,Advanced,4.45,5.78
U02836,1,CR00003,C++ for Beginners,Programming,Free,Beginner,3.85,9.54
U02836,2,CR00004,Advanced Python,Programming,Free,Beginner,2.88,9.152
U02836,3,CR00005,Full Stack Development,Programming,Free,Beginner,1.28,8.512
U02836,4,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,5.976
U02836,5,CR00002,Java Programming,Programming,Free,Intermediate,2.43,5.972
U02837,1,CR00013,Finance for Startups,Business,Free,Advanced,2.0,8.8
U02837,2,CR00012,Business Strategy,Business,Paid,Advanced,3.64,8.456
U02837,3,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,5.916
U02837,4,CR00010,3D Modeling,Design,Free,Advanced,4.45,5.78
U02837,5,CR00019,Content Marketing,Marketing,Free,Advanced,2.98,5.192
U02838,1,CR00048,AI Ethics,Artificial Intelligence,Free,Beginner,3.64,6.4559999999999995
U02838,2,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,5.916
U02838,3,CR00010,3D Modeling,Design,Free,Advanced,4.45,5.78
U02838,4,CR00014,Sales Mastery,Business,Free,Advanced,3.15,5.26
U02838,5,CR00049,Deep Learning,Artificial Intelligence,Paid,Intermediate,3.11,5.244
U02839,1,CR00032,Ethical Hacking,Cybersecurity,Free,Advanced,2.38,8.952
U02839,2,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,6.976
U02839,3,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,5.916
U02839,4,CR00010,3D Modeling,Design,Free,Advanced,4.45,5.78
U02839,5,CR00031,Network Security,Cybersecurity,Free,Intermediate,1.91,5.764
U02840,1,CR00060,Content Creation,Digital Marketing,Free,Beginner,2.14,8.856
U02840,2,CR00059,Affiliate Marketing,Digital Marketing,Free,Intermediate,4.66,6.864
U02840,3,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,5.976
U02840,4,CR00036,Agile Project Management,Project Management,Free,Beginner,4.68,5.872
U02840,5,CR00009,Web Design Fundamentals,Design,Free,Beginner,4.51,5.804
U02841,1,CR00025,Statistical Analysis,Data Science,Paid,Beginner,3.74,8.496
U02841,2,CR00021,Data Analysis with Python,Data Science,Free,Intermediate,3.6,6.4399999999999995
U02841,3,CR00023,Machine Learning Fundamentals,Data Science,Free,Intermediate,3.02,6.208
U02841,4,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,5.976
U02841,5,CR00036,Agile Project Management,Project Management,Free,Beginner,4.68,5.872
U02842,1,CR00048,AI Ethics,Artificial Intelligence,Free,Beginner,3.64,6.4559999999999995
U02842,2,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,5.916
U02842,3,CR00010,3D Modeling,Design,Free,Advanced,4.45,5.78
U02842,4,CR00014,Sales Mastery,Business,Free,Advanced,3.15,5.26
U02842,5,CR00049,Deep Learning,Artificial Intelligence,Paid,Intermediate,3.11,5.244
U02843,1,CR00025,Statistical Analysis,Data Science,Paid,Beginner,3.74,8.496
U02843,2,CR00021,Data Analysis with Python,Data Science,Free,Intermediate,3.6,6.4399999999999995
U02843,3,CR00036,Agile Project Management,Project Management,Free,Beginner,4.68,5.872
U02843,4,CR00009,Web Design Fundamentals,Design,Free,Beginner,4.51,5.804
U02843,5,CR00043,Corporate Finance,Finance,Free,Beginner,4.14,5.656
U02844,1,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,5.916
U02844,2,CR00050,Computer Vision,Artificial Intelligence,Paid,Beginner,4.55,5.82
U02844,3,CR00014,Sales Mastery,Business,Free,Advanced,3.15,5.26
U02844,4,CR00049,Deep Learning,Artificial Intelligence,Paid,Intermediate,3.11,5.244
U02844,5,CR00019,Content Marketing,Marketing,Free,Advanced,2.98,5.192
U02845,1,CR00010,3D Modeling,Design,Free,Advanced,4.45,6.78
U02845,2,CR00007,UI/UX Design,Design,Free,Advanced,2.61,6.0440000000000005
U02845,3,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,5.976
U02845,4,CR00036,Agile Project Management,Project Management,Free,Beginner,4.68,5.872
U02845,5,CR00058,Social Media Strategy,Digital Marketing,Free,Beginner,4.44,5.776
U02846,1,CR00022,Data Visualization,Data Science,Free,Beginner,3.65,9.46
U02846,2,CR00021,Data Analysis with Python,Data Science,Free,Intermediate,3.6,6.4399999999999995
U02846,3,CR00023,Machine Learning Fundamentals,Data Science,Free,Intermediate,3.02,6.208
U02846,4,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,5.976
U02846,5,CR00036,Agile Project Management,Project Management,Free,Beginner,4.68,5.872
U02847,1,CR00044,Personal Finance,Finance,Paid,Intermediate,2.75,8.1
U02847,2,CR00043,Corporate Finance,Finance,Free,Beginner,4.14,6.656
U02847,3,CR00026,Intro to Machine Learning,Machine Learning,Free,Intermediate,4.73,5.892
U02847,4,CR00016,Digital Marketing,Marketing,Free,Intermediate,4.72,5.888
U02847,5,CR00059,Affiliate Marketing,Digital Marketing,Free,Intermediate,4.66,5.864
U02848,1,CR00031,Network Security,Cybersecurity,Free,Intermediate,1.91,8.764
U02848,2,CR00034,Data Encryption,Cybersecurity,Paid,Intermediate,1.35,7.54
U02848,3,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,6.976
U02848,4,CR00032,Ethical Hacking,Cybersecurity,Free,Advanced,2.38,5.952
U02848,5,CR00026,Intro to Machine Learning,Machine Learning,Free,Intermediate,4.73,5.892
U02849,1,CR00003,C++ for Beginners,Programming,Free,Beginner,3.85,9.54
U02849,2,CR00001,Python Basics,Programming,Paid,Beginner,4.74,8.896
U02849,3,CR00005,Full Stack Development,Programming,Free,Beginner,1.28,8.512
U02849,4,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,5.976
U02849,5,CR00002,Java Programming,Programming,Free,Intermediate,2.43,5.972
U02850,1,CR00058,Social Media Strategy,Digital Marketing,Free,Beginner,4.44,6.776
U02850,2,CR00016,Digital Marketing,Marketing,Free,Intermediate,4.72,5.888
U02850,3,CR00060,Content Creation,Digital Marketing,Free,Beginner,2.14,5.856
U02850,4,CR00020,Email Marketing,Marketing,Free,Intermediate,4.11,5.644
U02850,5,CR00042,Investment Strategies,Finance,Free,Intermediate,4.1,5.64
U02851,1,CR00033,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,3.93,9.572
U02851,2,CR00031,Network Security,Cybersecurity,Free,Intermediate,1.91,8.764
U02851,3,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,6.976
U02851,4,CR00032,Ethical Hacking,Cybersecurity,Free,Advanced,2.38,5.952
U02851,5,CR00026,Intro to Machine Learning,Machine Learning,Free,Intermediate,4.73,5.892
U02852,1,CR00014,Sales Mastery,Business,Free,Advanced,3.15,9.26
U02852,2,CR00012,Business Strategy,Business,Paid,Advanced,3.64,8.456
U02852,3,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,5.916
U02852,4,CR00010,3D Modeling,Design,Free,Advanced,4.45,5.78
U02852,5,CR00019,Content Marketing,Marketing,Free,Advanced,2.98,5.192
U02853,1,CR00003,C++ for Beginners,Programming,Free,Beginner,3.85,9.54
U02853,2,CR00001,Python Basics,Programming,Paid,Beginner,4.74,8.896
U02853,3,CR00005,Full Stack Development,Programming,Free,Beginner,1.28,8.512
U02853,4,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,5.976
U02853,5,CR00002,Java Programming,Programming,Free,Intermediate,2.43,5.972
U02854,1,CR00014,Sales Mastery,Business,Free,Advanced,3.15,9.26
U02854,2,CR00012,Business Strategy,Business,Paid,Advanced,3.64,8.456
U02854,3,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,5.916
U02854,4,CR00010,3D Modeling,Design,Free,Advanced,4.45,5.78
U02854,5,CR00019,Content Marketing,Marketing,Free,Advanced,2.98,5.192
U02855,1,CR00036,Agile Project Management,Project Management,Free,Beginner,4.68,9.872
U02855,2,CR00037,Scrum Essentials,Project Management,Free,Intermediate,3.45,6.38
U02855,3,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,5.976
U02855,4,CR00038,Risk Management,Project Management,Paid,Intermediate,4.84,5.936
U02855,5,CR00009,Web Design Fundamentals,Design,Free,Beginner,4.51,5.804
U02856,1,CR00003,C++ for Beginners,Programming,Free,Beginner,3.85,9.54
U02856,2,CR00004,Advanced Python,Programming,Free,Beginner,2.88,9.152
U02856,3,CR00005,Full Stack Development,Programming,Free,Beginner,1.28,8.512
U02856,4,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,5.976
U02856,5,CR00002,Java Programming,Programming,Free,Intermediate,2.43,5.972
U02857,1,CR00038,Risk Management,Project Management,Paid,Intermediate,4.84,8.936
U02857,2,CR00036,Agile Project Management,Project Management,Free,Beginner,4.68,6.872
U02857,3,CR00026,Intro to Machine Learning,Machine Learning,Free,Intermediate,4.73,5.892
U02857,4,CR00016,Digital Marketing,Marketing,Free,Intermediate,4.72,5.888
U02857,5,CR00059,Affiliate Marketing,Digital Marketing,Free,Intermediate,4.66,5.864
U02858,1,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,9.976
U02858,2,CR00033,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,3.93,6.572
U02858,3,CR00032,Ethical Hacking,Cybersecurity,Free,Advanced,2.38,5.952
U02858,4,CR00036,Agile Project Management,Project Management,Free,Beginner,4.68,5.872
U02858,5,CR00009,Web Design Fundamentals,Design,Free,Beginner,4.51,5.804
U02859,1,CR00015,Leadership Essentials,Business,Paid,Beginner,1.96,7.784
U02859,2,CR00014,Sales Mastery,Business,Free,Advanced,3.15,6.26
U02859,3,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,5.976
U02859,4,CR00036,Agile Project Management,Project Management,Free,Beginner,4.68,5.872
U02859,5,CR00009,Web Design Fundamentals,Design,Free,Beginner,4.51,5.804
U02860,1,CR00027,Neural Networks,Machine Learning,Free,Advanced,1.81,8.724
U02860,2,CR00026,Intro to Machine Learning,Machine Learning,Free,Intermediate,4.73,6.892
U02860,3,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,5.916
U02860,4,CR00010,3D Modeling,Design,Free,Advanced,4.45,5.78
U02860,5,CR00030,Reinforcement Learning,Machine Learning,Free,Intermediate,1.73,5.692
U02861,1,CR00036,Agile Project Management,Project Management,Free,Beginner,4.68,6.872
U02861,2,CR00037,Scrum Essentials,Project Management,Free,Intermediate,3.45,6.38
U02861,3,CR00038,Risk Management,Project Management,Paid,Intermediate,4.84,5.936
U02861,4,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,5.916
U02861,5,CR00010,3D Modeling,Design,Free,Advanced,4.45,5.78
U02862,1,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,9.916
U02862,2,CR00018,Social Media Marketing,Marketing,Free,Advanced,2.01,8.804
U02862,3,CR00016,Digital Marketing,Marketing,Free,Intermediate,4.72,6.888
U02862,4,CR00020,Email Marketing,Marketing,Free,Intermediate,4.11,6.644
U02862,5,CR00010,3D Modeling,Design,Free,Advanced,4.45,5.78
U02863,1,CR00025,Statistical Analysis,Data Science,Paid,Beginner,3.74,8.496
U02863,2,CR00021,Data Analysis with Python,Data Science,Free,Intermediate,3.6,6.4399999999999995
U02863,3,CR00023,Machine Learning Fundamentals,Data Science,Free,Intermediate,3.02,6.208
U02863,4,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,5.976
U02863,5,CR00036,Agile Project Management,Project Management,Free,Beginner,4.68,5.872
U02864,1,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,9.916
U02864,2,CR00019,Content Marketing,Marketing,Free,Advanced,2.98,9.192
U02864,3,CR00016,Digital Marketing,Marketing,Free,Intermediate,4.72,6.888
U02864,4,CR00020,Email Marketing,Marketing,Free,Intermediate,4.11,6.644
U02864,5,CR00010,3D Modeling,Design,Free,Advanced,4.45,5.78
U02865,1,CR00014,Sales Mastery,Business,Free,Advanced,3.15,9.26
U02865,2,CR00012,Business Strategy,Business,Paid,Advanced,3.64,8.456
U02865,3,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,5.916
U02865,4,CR00010,3D Modeling,Design,Free,Advanced,4.45,5.78
U02865,5,CR00019,Content Marketing,Marketing,Free,Advanced,2.98,5.192
U02866,1,CR00014,Sales Mastery,Business,Free,Advanced,3.15,6.26
U02866,2,CR00026,Intro to Machine Learning,Machine Learning,Free,Intermediate,4.73,5.892
U02866,3,CR00016,Digital Marketing,Marketing,Free,Intermediate,4.72,5.888
U02866,4,CR00059,Affiliate Marketing,Digital Marketing,Free,Intermediate,4.66,5.864
U02866,5,CR00013,Finance for Startups,Business,Free,Advanced,2.0,5.8
U02867,1,CR00056,Google Ads Mastery,Digital Marketing,Paid,Advanced,3.15,8.26
U02867,2,CR00059,Affiliate Marketing,Digital Marketing,Free,Intermediate,4.66,6.864
U02867,3,CR00058,Social Media Strategy,Digital Marketing,Free,Beginner,4.44,6.776
U02867,4,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,5.916
U02867,5,CR00060,Content Creation,Digital Marketing,Free,Beginner,2.14,5.856
U02868,1,CR00033,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,3.93,9.572
U02868,2,CR00034,Data Encryption,Cybersecurity,Paid,Intermediate,1.35,7.54
U02868,3,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,6.976
U02868,4,CR00032,Ethical Hacking,Cybersecurity,Free,Advanced,2.38,5.952
U02868,5,CR00026,Intro to Machine Learning,Machine Learning,Free,Intermediate,4.73,5.892
U02869,1,CR00033,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,3.93,6.572
U02869,2,CR00032,Ethical Hacking,Cybersecurity,Free,Advanced,2.38,5.952
U02869,3,CR00036,Agile Project Management,Project Management,Free,Beginner,4.68,5.872
U02869,4,CR00009,Web Design Fundamentals,Design,Free,Beginner,4.51,5.804
U02869,5,CR00058,Social Media Strategy,Digital Marketing,Free,Beginner,4.44,5.776
U02870,1,CR00010,3D Modeling,Design,Free,Advanced,4.45,6.78
U02870,2,CR00007,UI/UX Design,Design,Free,Advanced,2.61,6.0440000000000005
U02870,3,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,5.976
U02870,4,CR00036,Agile Project Management,Project Management,Free,Beginner,4.68,5.872
U02870,5,CR00058,Social Media Strategy,Digital Marketing,Free,Beginner,4.44,5.776
U02871,1,CR00033,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,3.93,6.572
U02871,2,CR00032,Ethical Hacking,Cybersecurity,Free,Advanced,2.38,5.952
U02871,3,CR00036,Agile Project Management,Project Management,Free,Beginner,4.68,5.872
U02871,4,CR00009,Web Design Fundamentals,Design,Free,Beginner,4.51,5.804
U02871,5,CR00058,Social Media Strategy,Digital Marketing,Free,Beginner,4.44,5.776
U02872,1,CR00013,Finance for Startups,Business,Free,Advanced,2.0,8.8
U02872,2,CR00012,Business Strategy,Business,Paid,Advanced,3.64,8.456
U02872,3,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,5.916
U02872,4,CR00010,3D Modeling,Design,Free,Advanced,4.45,5.78
U02872,5,CR00019,Content Marketing,Marketing,Free,Advanced,2.98,5.192
U02873,1,CR00014,Sales Mastery,Business,Free,Advanced,3.15,9.26
U02873,2,CR00012,Business Strategy,Business,Paid,Advanced,3.64,8.456
U02873,3,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,5.916
U02873,4,CR00010,3D Modeling,Design,Free,Advanced,4.45,5.78
U02873,5,CR00019,Content Marketing,Marketing,Free,Advanced,2.98,5.192
U02874,1,CR00053,React for Beginners,Web Development,Free,Advanced,2.67,9.068
U02874,2,CR00051,HTML & CSS,Web Development,Paid,Advanced,1.3,7.52
U02874,3,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,5.916
U02874,4,CR00010,3D Modeling,Design,Free,Advanced,4.45,5.78
U02874,5,CR00007,UI/UX Design,Design,Free,Advanced,2.61,5.0440000000000005
U02875,1,CR00014,Sales Mastery,Business,Free,Advanced,3.15,6.26
U02875,2,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,5.976
U02875,3,CR00036,Agile Project Management,Project Management,Free,Beginner,4.68,5.872
U02875,4,CR00009,Web Design Fundamentals,Design,Free,Beginner,4.51,5.804
U02875,5,CR00013,Finance for Startups,Business,Free,Advanced,2.0,5.8
U02876,1,CR00010,3D Modeling,Design,Free,Advanced,4.45,9.78
U02876,2,CR00007,UI/UX Design,Design,Free,Advanced,2.61,9.044
U02876,3,CR00006,Graphic Design Basics,Design,Paid,Advanced,2.72,8.088000000000001
U02876,4,CR00009,Web Design Fundamentals,Design,Free,Beginner,4.51,6.804
U02876,5,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,5.916
U02877,1,CR00020,Email Marketing,Marketing,Free,Intermediate,4.11,9.644
U02877,2,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,6.916
U02877,3,CR00019,Content Marketing,Marketing,Free,Advanced,2.98,6.192
U02877,4,CR00026,Intro to Machine Learning,Machine Learning,Free,Intermediate,4.73,5.892
U02877,5,CR00059,Affiliate Marketing,Digital Marketing,Free,Intermediate,4.66,5.864
U02878,1,CR00047,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,2.68,8.072
U02878,2,CR00048,AI Ethics,Artificial Intelligence,Free,Beginner,3.64,6.4559999999999995
U02878,3,CR00026,Intro to Machine Learning,Machine Learning,Free,Intermediate,4.73,5.892
U02878,4,CR00016,Digital Marketing,Marketing,Free,Intermediate,4.72,5.888
U02878,5,CR00059,Affiliate Marketing,Digital Marketing,Free,Intermediate,4.66,5.864
U02879,1,CR00041,Financial Accounting,Finance,Paid,Beginner,2.47,7.988
U02879,2,CR00042,Investment Strategies,Finance,Free,Intermediate,4.1,6.64
U02879,3,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,5.976
U02879,4,CR00036,Agile Project Management,Project Management,Free,Beginner,4.68,5.872
U02879,5,CR00009,Web Design Fundamentals,Design,Free,Beginner,4.51,5.804
U02880,1,CR00010,3D Modeling,Design,Free,Advanced,4.45,9.78
U02880,2,CR00008,Photoshop Mastery,Design,Free,Advanced,1.52,8.608
U02880,3,CR00006,Graphic Design Basics,Design,Paid,Advanced,2.72,8.088000000000001
U02880,4,CR00009,Web Design Fundamentals,Design,Free,Beginner,4.51,6.804
U02880,5,CR00017,SEO Mastery,Marketing,Free,Advanced,4.79,5.916
U02881,1,CR00010,3D Modeling,Design,Free,Advanced,4.45,6.78
U02881,2,CR00007,UI/UX Design,Design,Free,Advanced,2.61,6.0440000000000005
U02881,3,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,5.976
U02881,4,CR00036,Agile Project Management,Project Management,Free,Beginner,4.68,5.872
U02881,5,CR00058,Social Media Strategy,Digital Marketing,Free,Beginner,4.44,5.776
U02882,1,CR00058,Social Media Strategy,Digital Marketing,Free,Beginner,4.44,6.776
U02882,2,CR00026,Intro to Machine Learning,Machine Learning,Free,Intermediate,4.73,5.892
U02882,3,CR00016,Digital Marketing,Marketing,Free,Intermediate,4.72,5.888
U02882,4,CR00060,Content Creation,Digital Marketing,Free,Beginner,2.14,5.856
U02882,5,CR00020,Email Marketing,Marketing,Free,Intermediate,4.11,5.644
U02883,1,CR00014,Sales Mastery,Business,Free,Advanced,3.15,6.26
U02883,2,CR00035,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,4.94,5.976
U02883,3,CR00009,Web Design Fundamentals,Design,Free,Beginner,4.51,5.804
U02883,4,CR00013,Finance for Startups,Business,Free,Advanced,2.0,5.8
U02883,5,CR00058,Social Media Strategy,Digital Marketing,Free,Beginner,4.44,5.776
U02884,1,CR00023,Machine Learning Fundamentals,Data Science,Free,Intermediate,3.02,9.208
U02884,2,CR00022,Data Visualization,Data Science,Free,Beginner,3.65,6.46
U02884,3,CR00026,Intro to Machine Learning,Machine Learning,Free,Intermediate,4.73,5.892
U02884,4,CR00016,Digital Marketing,Marketing,Free,Intermediate,4.72,5.888
U02884,5,CR00020,Email Marketing,Marketing,Free,Intermediate,4.11,5.644
U02885,1,CR00025,Statistical Analysis,Data Science,Paid,Beginner,3.74,8.496
U02885,2,CR00021,Data Analysis with Python,Data Science,Free,Intermediate,3.6,6.4399999999999995
